Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,61.439998626708984,62.11000061035156,60.970001220703125,62.029998779296875,60.604679107666016,8649300
2021-01-04,61.7400016784668,62.150001525878906,60.5,61.380001068115234,59.9696159362793,12429600
2021-01-05,61.11000061035156,61.709999084472656,60.470001220703125,61.54999923706055,60.135711669921875,11584600
2021-01-06,60.54999923706055,62.04999923706055,60.52000045776367,61.70000076293945,60.282264709472656,12426200
2021-01-07,61.34000015258789,62.630001068115234,61.0,62.36000061035156,60.92709732055664,10931900
2021-01-08,62.189998626708984,63.18000030517578,62.150001525878906,62.4900016784668,61.05411148071289,10010500
2021-01-11,63.400001525878906,65.25,63.2400016784668,64.97000122070312,63.47712326049805,18185700
2021-01-12,65.36000061035156,66.30000305175781,64.91000366210938,65.43000030517578,63.92655563354492,15757500
2021-01-13,65.5,65.95999908447266,64.63999938964844,64.7300033569336,63.242645263671875,10292400
2021-01-14,64.91000366210938,66.37000274658203,64.77999877929688,66.0199966430664,64.50299835205078,12479800
2021-01-15,66.0199966430664,66.86000061035156,65.54000091552734,66.54000091552734,65.01105499267578,11296500
2021-01-19,66.8499984741211,67.16000366210938,66.33000183105469,66.73999786376953,65.20645141601562,10847800
2021-01-20,66.56999969482422,66.81999969482422,66.0,66.25,64.72771453857422,9609600
2021-01-21,65.6500015258789,66.19999694824219,63.97999954223633,64.18000030517578,62.70527648925781,14064300
2021-01-22,63.88999938964844,65.02999877929688,63.7599983215332,64.55999755859375,63.0765380859375,9071900
2021-01-25,64.63999938964844,65.13999938964844,63.959999084472656,64.83000183105469,63.34033966064453,9171000
2021-01-26,64.5,65.6500015258789,64.37999725341797,64.44000244140625,62.95930099487305,11284100
2021-01-27,63.88999938964844,63.88999938964844,61.900001525878906,62.02000045776367,60.59490966796875,13847700
2021-01-28,62.83000183105469,63.380001068115234,62.20000076293945,62.290000915527344,60.85870361328125,17514700
2021-01-29,62.29999923706055,62.79999923706055,61.029998779296875,61.43000030517578,60.01846694946289,16092000
2021-02-01,61.90999984741211,62.869998931884766,61.65999984741211,62.209999084472656,60.78054428100586,11240900
2021-02-02,63.0,64.63999938964844,62.88999938964844,62.939998626708984,61.493770599365234,16059700
2021-02-03,62.869998931884766,63.209999084472656,62.0099983215332,62.029998779296875,60.604679107666016,15115000
2021-02-04,62.0,62.88999938964844,61.2400016784668,61.560001373291016,60.145484924316406,15997000
2021-02-05,61.060001373291016,61.77000045776367,60.5099983215332,60.91999816894531,59.52018356323242,16249200
2021-02-08,61.349998474121094,61.369998931884766,59.66999816894531,60.22999954223633,58.846038818359375,18864300
2021-02-09,60.22999954223633,60.34000015258789,59.68000030517578,59.7599983215332,58.386837005615234,14226100
2021-02-10,60.099998474121094,60.529998779296875,59.61000061035156,60.0,58.6213264465332,13071000
2021-02-11,60.0,60.220001220703125,59.70000076293945,59.9900016784668,58.61155700683594,8256800
2021-02-12,59.86000061035156,60.279998779296875,59.650001525878906,59.9900016784668,58.61155700683594,9493600
2021-02-16,60.099998474121094,60.369998931884766,59.369998931884766,59.400001525878906,58.03511047363281,12386400
2021-02-17,59.4900016784668,60.93000030517578,59.41999816894531,60.59000015258789,59.19776916503906,11673500
2021-02-18,60.310001373291016,61.720001220703125,60.29999923706055,61.02000045776367,59.61788558959961,14076600
2021-02-19,61.13999938964844,61.5,60.52000045776367,60.599998474121094,59.20753479003906,16997100
2021-02-22,60.41999816894531,61.2400016784668,59.709999084472656,60.9900016784668,59.58857727050781,9916600
2021-02-23,61.20000076293945,61.380001068115234,60.029998779296875,60.720001220703125,59.32478332519531,13742000
2021-02-24,60.900001525878906,62.91999816894531,60.869998931884766,62.59000015258789,61.15181350708008,16517900
2021-02-25,62.43000030517578,63.16999816894531,61.810001373291016,62.099998474121094,60.67306900024414,17077100
2021-02-26,62.029998779296875,62.70000076293945,61.2599983215332,61.33000183105469,59.9207649230957,13229500
2021-03-01,61.900001525878906,62.06999969482422,61.52000045776367,61.630001068115234,60.21387481689453,7321400
2021-03-02,61.95000076293945,62.18000030517578,61.209999084472656,61.27000045776367,59.862144470214844,9584900
2021-03-03,61.04999923706055,61.349998474121094,59.970001220703125,60.75,59.35409164428711,13599900
2021-03-04,60.540000915527344,60.959999084472656,58.630001068115234,59.34000015258789,57.97649383544922,17309800
2021-03-05,59.5099983215332,60.59000015258789,59.33000183105469,60.43000030517578,59.041446685791016,14980100
2021-03-08,60.599998474121094,61.720001220703125,60.130001068115234,60.45000076293945,59.06098937988281,10617300
2021-03-09,60.790000915527344,61.86000061035156,60.560001373291016,60.56999969482422,59.178226470947266,12662500
2021-03-10,61.13999938964844,61.279998779296875,60.459999084472656,60.93000030517578,59.52995681762695,10240200
2021-03-11,61.0,61.189998626708984,60.349998474121094,60.349998474121094,58.96328353881836,10099500
2021-03-12,60.43000030517578,60.939998626708984,60.20000076293945,60.63999938964844,59.24661636352539,8030000
2021-03-15,60.65999984741211,61.439998626708984,60.290000915527344,61.38999938964844,59.9793815612793,10949800
2021-03-16,61.34000015258789,62.13999938964844,61.34000015258789,61.900001525878906,60.47766876220703,10163000
2021-03-17,62.09000015258789,62.540000915527344,61.45000076293945,62.18000030517578,60.75123596191406,9548100
2021-03-18,61.97999954223633,63.2400016784668,61.86000061035156,62.33000183105469,60.897789001464844,12145600
2021-03-19,62.06999969482422,62.75,61.369998931884766,62.70000076293945,61.2592887878418,32082200
2021-03-22,62.20000076293945,63.52000045776367,62.11000061035156,63.380001068115234,61.92366027832031,16103400
2021-03-23,63.380001068115234,63.529998779296875,62.59000015258789,62.619998931884766,61.181121826171875,11014500
2021-03-24,62.459999084472656,62.88999938964844,62.27000045776367,62.29999923706055,60.868473052978516,9626300
2021-03-25,63.0,63.0,61.97999954223633,62.790000915527344,61.34721755981445,11157300
2021-03-26,62.95000076293945,63.97999954223633,62.83000183105469,63.939998626708984,62.470794677734375,12537800
2021-03-29,63.86000061035156,64.41999816894531,63.65999984741211,64.06999969482422,62.59780502319336,9703200
2021-03-30,64.0,64.08000183105469,63.16999816894531,63.310001373291016,61.85527038574219,12232700
2021-03-31,62.900001525878906,63.77000045776367,62.779998779296875,63.130001068115234,62.16050720214844,12679000
2021-04-01,63.18000030517578,63.34000015258789,62.540000915527344,62.93000030517578,61.96358108520508,9725600
2021-04-05,62.900001525878906,63.599998474121094,62.880001068115234,63.15999984741211,62.19004821777344,8868100
2021-04-06,63.209999084472656,63.29999923706055,61.88999938964844,61.97999954223633,61.028167724609375,14002200
2021-04-07,62.0099983215332,62.540000915527344,61.93000030517578,62.060001373291016,61.1069450378418,11799700
2021-04-08,62.20000076293945,62.41999816894531,61.7599983215332,61.90999984741211,60.95924758911133,7846900
2021-04-09,61.79999923706055,62.63999938964844,61.68000030517578,62.61000061035156,61.648494720458984,7868000
2021-04-12,62.529998779296875,62.779998779296875,62.27000045776367,62.689998626708984,61.727264404296875,11163000
2021-04-13,62.90999984741211,63.7400016784668,62.75,63.58000183105469,62.603599548339844,9451100
2021-04-14,63.75,63.959999084472656,63.58000183105469,63.810001373291016,62.83007049560547,7639900
2021-04-15,64.0,64.7300033569336,63.91999816894531,64.44000244140625,63.45039367675781,9834000
2021-04-16,64.93000030517578,65.63999938964844,64.73999786376953,65.45999908447266,64.45472717285156,14589500
2021-04-19,65.41999816894531,65.93000030517578,65.20999908447266,65.5999984741211,64.59257507324219,11851000
